user_name,bank_name,bank_type,platform,timestamp,text,category,sentiment_score,sentiment,likes,retweets,user_followers,is_reply,in_reply_to_bank_response,response_time_minutes,location
Keerthi,HDFC Bank,Private,Twitter,2025-02-18T10:29:03,Delay in transaction confirmation on HDFC Bank #DigitalBanking,speed,-0.248,negative,2,2,18455,FALSE,FALSE,,"Pune, India"
Kavya,PNB,Public,Twitter,2024-08-30T15:29:29,Delay in transaction confirmation on PNB,speed,-0.709,negative,3,1,2759,FALSE,FALSE,,"Bengaluru, India"
Diya,Bank of Baroda,Public,Twitter,2024-12-22T11:40:58,Loving the cashback offer on Bank of Baroda app today! #DigitalBanking,promotion,0.065,neutral,1,0,13692,TRUE,FALSE,,"Hyderabad, India"
Pooja,Axis Bank,Private,Twitter,2024-12-27T08:03:32,Axis Bank transactions are slower during peak hours,speed,0.292,positive,3,0,997,TRUE,FALSE,,"Hyderabad, India"
Pranav,PNB,Public,Twitter,2024-06-06T03:23:44,PNB transactions are slower during peak hours,speed,0.066,neutral,4,1,17092,FALSE,TRUE,169,"Hyderabad, India"
Divya,PNB,Public,Twitter,2025-05-04T21:55:18,Possible phishing attempt related to PNB detected,fraud,-0.612,negative,3,1,17306,FALSE,FALSE,,
Arjun,Bank of Baroda,Public,Twitter,2025-10-27T04:12:37,Can't complete payment on Bank of Baroda. UPI timeout happened #Cashback,failure,-0.279,negative,1,1,19344,FALSE,FALSE,,"Pune, India"
Diya,ICICI Bank,Private,Twitter,2025-03-07T14:29:44,Delay in transaction confirmation on ICICI Bank #BankDown,speed,-0.009,neutral,3,2,15609,FALSE,FALSE,,"Kolkata, India"
Kavya,SBI,Public,Twitter,2024-08-21T16:52:54,SBI app shows error during checkout,failure,-0.203,negative,1,1,17810,TRUE,FALSE,,"Pune, India"
Harini,PNB,Public,Twitter,2024-09-29T18:33:49,PNB app shows error during checkout,failure,-0.715,negative,2,0,17532,FALSE,TRUE,88,"Bengaluru, India"
Saanvi,PNB,Public,Twitter,2025-01-14T22:23:54,SBI/Banks: PNB seems inconsistent with speed,speed,-0.029,neutral,1,2,4297,FALSE,FALSE,,"Bengaluru, India"
Diya,HDFC Bank,Private,Twitter,2024-11-30T15:17:53,Why is HDFC Bank taking so long to process UPI?,speed,-0.24,negative,2,2,6607,FALSE,TRUE,137,"Bengaluru, India"
Manish,SBI,Public,Twitter,2025-06-18T08:39:48,SBI/Banks: SBI seems inconsistent with speed,speed,-0.44,negative,0,0,4897,FALSE,FALSE,,"Bengaluru, India"
Pooja,Axis Bank,Private,Twitter,2025-07-11T21:06:55,Long IVR wait time for Axis Bank. Very annoying #BankDown,service,-0.251,negative,3,1,10224,FALSE,FALSE,,"Mumbai, India"
Amit,SBI,Public,Twitter,2024-06-14T11:00:03,Chatbot couldn't help me — SBI needs better support #Cashback,service,0.336,positive,1,0,8128,FALSE,FALSE,,"Hyderabad, India"
Mahesh,HDFC Bank,Private,Twitter,2025-03-17T01:11:25,Chatbot couldn't help me — HDFC Bank needs better support,service,-0.483,negative,2,1,10646,TRUE,FALSE,,"Chennai, India"
Deepak,HDFC Bank,Private,Twitter,2025-04-12T18:17:18,HDFC Bank payment completed instantly — smooth!,speed,-0.078,neutral,3,0,7248,TRUE,FALSE,,"Pune, India"
Shreya,ICICI Bank,Private,Twitter,2025-08-03T08:52:02,Reached out to ICICI Bank support on Twitter but no reply #Cashback,service,-1,negative,1,2,8750,TRUE,TRUE,3,"Mumbai, India"
Krishna,HDFC Bank,Private,Twitter,2025-08-30T03:17:00,Claimed an offer from HDFC Bank and it worked seamlessly #fraudAlert,promotion,0.226,positive,2,1,15135,FALSE,TRUE,39,"Bengaluru, India"
Rohit,Axis Bank,Private,Twitter,2024-11-16T13:09:41,Got a suspicious message claiming to be from Axis Bank about OTP,fraud,-0.394,negative,2,2,9526,FALSE,TRUE,39,"Delhi, India"
Deepak,Axis Bank,Private,Twitter,2025-10-09T18:52:56,Alert: fraudulent transaction noticed on my Axis Bank account #UPI,fraud,-0.413,negative,2,1,15258,FALSE,FALSE,,"Mumbai, India"
Sneha,PNB,Public,Twitter,2025-02-21T03:57:26,Long IVR wait time for PNB. Very annoying #fraudAlert,service,-0.367,negative,3,0,15163,FALSE,FALSE,,
Pooja,PNB,Public,Twitter,2025-06-15T03:32:39,PNB payment completed instantly — smooth!,speed,-0.314,negative,2,0,8229,FALSE,FALSE,,"Pune, India"
Aarav,PNB,Public,Twitter,2025-09-17T05:53:57,Delay in transaction confirmation on PNB,speed,-0.426,negative,1,1,18514,FALSE,FALSE,,"Hyderabad, India"
Ishaan,Bank of Baroda,Public,Twitter,2024-11-12T21:02:55,Can't complete payment on Bank of Baroda. UPI timeout happened,failure,0.003,neutral,2,1,11874,FALSE,FALSE,,"Hyderabad, India"
Aditya,Bank of Baroda,Public,Twitter,2025-06-14T05:34:18,Bank of Baroda app crashed while transferring funds #BankDown,failure,0.195,positive,1,1,17289,FALSE,FALSE,,"Chennai, India"
Lakshmi,PNB,Public,Twitter,2024-07-16T23:47:29,Chatbot couldn't help me — PNB needs better support #banking,service,0.087,neutral,1,1,3758,FALSE,FALSE,,"Delhi, India"
Vihaan,SBI,Public,Twitter,2025-03-07T14:06:19,SBI app shows error during checkout,failure,-0.568,negative,4,0,2609,FALSE,FALSE,,"Kolkata, India"
Ishaan,SBI,Public,Twitter,2025-07-20T08:47:41,Why is SBI taking so long to process UPI? (YONO),speed,-0.657,negative,1,1,14255,FALSE,FALSE,,"Pune, India"
Nisha,SBI,Public,Twitter,2025-05-19T15:34:15,SBI app shows error during checkout,failure,0,neutral,3,0,15669,FALSE,FALSE,,"Pune, India"
Ishaan,ICICI Bank,Private,Twitter,2024-07-06T21:48:59,Reached out to ICICI Bank support on Twitter but no reply (iMobile),service,0.662,positive,0,0,10276,FALSE,FALSE,,"Chennai, India"
Aditya,ICICI Bank,Private,Twitter,2024-12-15T20:51:05,Great rewards from ICICI Bank on UPI payments #Cashback,promotion,0.821,positive,3,2,17668,FALSE,FALSE,,"Bengaluru, India"
Varun,Bank of Baroda,Public,Twitter,2025-03-13T00:56:40,Long IVR wait time for Bank of Baroda. Very annoying,service,-0.51,negative,0,0,17831,FALSE,TRUE,24,"Hyderabad, India"
Vivaan,Axis Bank,Private,Twitter,2025-09-04T05:05:55,Axis Bank's new promo is tempting — good job #DigitalBanking,promotion,0.423,positive,2,2,3249,FALSE,FALSE,,"Chennai, India"
Meera,Bank of Baroda,Public,Twitter,2024-10-12T08:01:42,"UPI failed on Bank of Baroda, very frustrating #UPI",failure,-0.341,negative,2,2,6703,FALSE,FALSE,,"Delhi, India"
Lakshmi,Axis Bank,Private,Twitter,2024-07-20T14:06:33,Axis Bank payment completed instantly — smooth! #banking,speed,-0.175,negative,1,1,2487,TRUE,TRUE,158,"Delhi, India"
Suresh,PNB,Public,Twitter,2025-01-09T11:11:35,Reached out to PNB support on Twitter but no reply,service,0.26,positive,1,1,934,TRUE,FALSE,,"Bengaluru, India"
Krishna,Axis Bank,Private,Twitter,2024-09-01T05:00:18,Why is Axis Bank taking so long to process UPI? (Axis Mobile),speed,-0.285,negative,2,0,362,FALSE,FALSE,,"Bengaluru, India"
Kavya,SBI,Public,Twitter,2024-11-12T13:40:12,Reached out to SBI support on Twitter but no reply,service,-0.451,negative,4,2,7428,FALSE,TRUE,5,"Delhi, India"
Ananya,PNB,Public,Twitter,2025-08-31T21:04:46,PNB offered helpful service at the branch and online,service,-0.651,negative,0,0,16446,FALSE,FALSE,,"Kolkata, India"
Vikram,HDFC Bank,Private,Twitter,2024-09-21T10:59:50,Long IVR wait time for HDFC Bank. Very annoying #fraudAlert (HDFC app),service,-0.87,negative,1,1,3962,FALSE,TRUE,3,
Sai,HDFC Bank,Private,Twitter,2025-07-07T04:33:07,Why is HDFC Bank taking so long to process UPI? #fraudAlert,speed,-0.176,negative,3,0,3814,FALSE,TRUE,56,"Kolkata, India"
Priya,PNB,Public,Twitter,2025-04-08T01:44:45,PNB payment completed instantly — smooth!,speed,-0.044,neutral,0,0,9627,FALSE,TRUE,36,"Mumbai, India"
Rahul,Bank of Baroda,Public,Twitter,2025-02-10T13:13:58,Chatbot couldn't help me — Bank of Baroda needs better support,service,-0.556,negative,3,0,19748,TRUE,FALSE,,"Pune, India"
Pooja,HDFC Bank,Private,Twitter,2024-09-15T01:25:19,HDFC Bank app crashed while transferring funds #DigitalBanking,failure,0.214,positive,2,2,2294,TRUE,FALSE,,
Radhika,HDFC Bank,Private,Twitter,2025-06-28T23:55:05,HDFC Bank transactions are slower during peak hours (HDFC app),speed,0.147,positive,2,1,13888,TRUE,TRUE,119,"Pune, India"
Aditya,Axis Bank,Private,Twitter,2024-10-01T15:45:04,"Axis Bank promo gave instant discount, impressive",promotion,0.564,positive,3,2,14880,FALSE,TRUE,1,"Mumbai, India"
Anjali,ICICI Bank,Private,Twitter,2024-11-07T23:06:58,Possible phishing attempt related to ICICI Bank detected,fraud,-0.287,negative,5,2,5350,TRUE,TRUE,6,"Hyderabad, India"
Aarav,SBI,Public,Twitter,2025-10-01T07:48:00,SBI app crashed while transferring funds #banking,failure,-0.261,negative,3,0,6786,TRUE,TRUE,306,
Radhika,ICICI Bank,Private,Twitter,2024-10-07T05:58:47,ICICI Bank payment completed instantly — smooth!,speed,0.122,positive,0,0,14687,FALSE,FALSE,,
Krishna,SBI,Public,Twitter,2025-02-17T06:28:41,SBI app crashed while transferring funds,failure,-0.586,negative,2,0,2425,TRUE,FALSE,,
Diya,Bank of Baroda,Public,Twitter,2025-10-08T12:20:56,Bank of Baroda payment completed instantly — smooth! #Cashback,speed,-0.24,negative,14,0,11533,TRUE,TRUE,49,
Kavya,HDFC Bank,Private,Twitter,2024-11-25T03:29:24,Claimed an offer from HDFC Bank and it worked seamlessly,promotion,0.954,positive,1,0,15285,FALSE,FALSE,,"Bengaluru, India"
Krishna,ICICI Bank,Private,Twitter,2025-11-04T09:28:11,Someone tried to scam me pretending to be ICICI Bank customer care,fraud,-0.793,negative,1,0,13876,FALSE,FALSE,,"Pune, India"
Siddharth,PNB,Public,Twitter,2024-05-23T23:40:20,PNB transactions are slower during peak hours,speed,0.3,positive,0,0,10262,TRUE,FALSE,,"Mumbai, India"
Harini,Axis Bank,Private,Twitter,2025-08-28T12:48:51,Axis Bank app crashed while transferring funds,failure,-0.204,negative,3,1,4932,TRUE,FALSE,,"Delhi, India"
Vivaan,Axis Bank,Private,Twitter,2024-12-09T15:50:08,Axis Bank offered helpful service at the branch and online,service,-0.113,negative,0,0,9008,FALSE,FALSE,,"Mumbai, India"
Krishna,HDFC Bank,Private,Twitter,2024-07-24T08:05:35,HDFC Bank's new promo is tempting — good job #fraudAlert (HDFC app),promotion,0.745,positive,2,1,17931,FALSE,TRUE,65,"Pune, India"
Aditi,Bank of Baroda,Public,Twitter,2024-10-19T09:15:30,Reached out to Bank of Baroda support on Twitter but no reply,service,-0.287,negative,2,2,14384,FALSE,FALSE,,"Hyderabad, India"
Vihaan,Axis Bank,Private,Twitter,2025-03-26T09:46:20,Why is Axis Bank taking so long to process UPI?,speed,-0.572,negative,3,0,7133,FALSE,TRUE,38,"Delhi, India"
Sneha,HDFC Bank,Private,Twitter,2025-03-24T03:46:17,HDFC Bank payment completed instantly — smooth!,speed,-0.275,negative,2,3,12193,FALSE,TRUE,114,"Bengaluru, India"
Sai,ICICI Bank,Private,Twitter,2024-06-13T06:46:11,ICICI Bank's new promo is tempting — good job,promotion,0.395,positive,2,0,17038,TRUE,FALSE,,"Chennai, India"
Karan,Axis Bank,Private,Twitter,2024-06-26T19:24:25,Loving the cashback offer on Axis Bank app today!,promotion,0.087,neutral,1,2,5735,FALSE,TRUE,55,"Pune, India"
Nisha,Bank of Baroda,Public,Twitter,2024-11-22T20:01:42,Alert: fraudulent transaction noticed on my Bank of Baroda account,fraud,-0.29,negative,1,0,16734,TRUE,FALSE,,"Mumbai, India"
Aditya,ICICI Bank,Private,Twitter,2025-07-08T10:45:52,Got a suspicious message claiming to be from ICICI Bank about OTP,fraud,-0.297,negative,3,0,17542,FALSE,FALSE,,"Hyderabad, India"
Meera,PNB,Public,Twitter,2024-07-08T22:25:44,PNB app shows error during checkout,failure,-0.359,negative,3,1,8410,FALSE,FALSE,,"Hyderabad, India"
Kavya,Bank of Baroda,Public,Twitter,2024-09-11T04:22:00,"UPI failed on Bank of Baroda, very frustrating",failure,-0.9,negative,2,3,11119,TRUE,FALSE,,
Krishna,HDFC Bank,Private,Twitter,2024-07-16T08:50:56,Transaction failed on HDFC Bank UPI — money debited but not credited #BankDown,failure,-0.103,negative,1,1,4182,FALSE,TRUE,104,"Bengaluru, India"
Mahesh,SBI,Public,Twitter,2024-09-25T02:45:32,Transaction failed on SBI UPI — money debited but not credited,failure,-0.465,negative,1,1,7302,FALSE,TRUE,323,"Kolkata, India"
Vihaan,Axis Bank,Private,Twitter,2025-09-05T22:30:14,Axis Bank app crashed while transferring funds,failure,0.113,positive,1,4,6237,TRUE,FALSE,,"Mumbai, India"
Sneha,Bank of Baroda,Public,Twitter,2024-11-16T18:19:51,"UPI failed on Bank of Baroda, very frustrating #banking",failure,-0.37,negative,1,2,163,FALSE,FALSE,,"Mumbai, India"
Suresh,SBI,Public,Twitter,2025-03-24T13:36:11,Long IVR wait time for SBI. Very annoying (YONO),service,-1,negative,6,1,313,FALSE,FALSE,,
Aditi,Axis Bank,Private,Twitter,2025-11-10T09:10:04,Why is Axis Bank taking so long to process UPI? #DigitalBanking,speed,-0.661,negative,3,1,2943,TRUE,FALSE,,"Delhi, India"
Sai,Axis Bank,Private,Twitter,2024-12-16T05:58:03,Axis Bank customer service resolved my issue quickly,service,-0.507,negative,2,1,1041,FALSE,FALSE,,"Chennai, India"
Vihaan,HDFC Bank,Private,Twitter,2025-02-13T13:15:06,"UPI failed on HDFC Bank, very frustrating",failure,-0.63,negative,5,0,17310,FALSE,FALSE,,"Chennai, India"
Manish,HDFC Bank,Private,Twitter,2025-02-26T00:42:33,HDFC Bank app shows error during checkout #fraudAlert,failure,-0.452,negative,1,2,8412,FALSE,FALSE,,"Hyderabad, India"
Diya,ICICI Bank,Private,Twitter,2025-07-15T18:51:41,ICICI Bank's new promo is tempting — good job #Cashback,promotion,0.238,positive,1,1,8721,TRUE,FALSE,,"Bengaluru, India"
Radhika,HDFC Bank,Private,Twitter,2025-06-03T11:50:13,Transaction failed on HDFC Bank UPI — money debited but not credited,failure,-0.518,negative,6,0,4392,FALSE,TRUE,40,"Pune, India"
Vikram,SBI,Public,Twitter,2025-04-02T00:14:01,Long IVR wait time for SBI. Very annoying,service,-0.249,negative,2,1,8707,TRUE,FALSE,,
Priya,PNB,Public,Twitter,2024-08-13T01:39:18,PNB offered helpful service at the branch and online,service,-0.388,negative,1,1,1445,TRUE,FALSE,,"Chennai, India"
Pranav,HDFC Bank,Private,Twitter,2025-10-30T11:24:32,Why is HDFC Bank taking so long to process UPI?,speed,-1,negative,2,3,1744,FALSE,FALSE,,"Chennai, India"
Karan,PNB,Public,Twitter,2025-02-02T06:43:19,Reached out to PNB support on Twitter but no reply,service,-0.411,negative,3,1,4416,FALSE,TRUE,44,"Chennai, India"
Ananya,HDFC Bank,Private,Twitter,2025-06-27T12:17:05,Long IVR wait time for HDFC Bank. Very annoying,service,-0.619,negative,2,0,7074,FALSE,FALSE,,
Amit,Bank of Baroda,Public,Twitter,2024-06-01T20:53:09,Bank of Baroda app shows error during checkout,failure,-0.037,neutral,5,1,5406,TRUE,FALSE,,"Mumbai, India"
Ishaan,PNB,Public,Twitter,2025-09-24T03:24:40,Chatbot couldn't help me — PNB needs better support #UPI,service,-0.361,negative,3,2,19263,FALSE,TRUE,126,
Karan,HDFC Bank,Private,Twitter,2025-09-21T04:09:44,Can't complete payment on HDFC Bank. UPI timeout happened #BankDown,failure,-0.65,negative,0,0,16998,FALSE,FALSE,,"Mumbai, India"
Vivaan,Axis Bank,Private,Twitter,2025-08-21T07:48:44,"UPI failed on Axis Bank, very frustrating",failure,-1,negative,1,0,13784,FALSE,TRUE,63,"Chennai, India"
Vivaan,HDFC Bank,Private,Twitter,2024-05-30T11:51:01,Great rewards from HDFC Bank on UPI payments,promotion,0.862,positive,1,2,510,FALSE,TRUE,68,"Chennai, India"
Keerthi,PNB,Public,Twitter,2024-08-30T18:47:32,Alert: fraudulent transaction noticed on my PNB account,fraud,-0.387,negative,3,3,15208,FALSE,TRUE,266,"Bengaluru, India"
Pooja,HDFC Bank,Private,Twitter,2025-09-26T02:10:36,SBI/Banks: HDFC Bank seems inconsistent with speed #Cashback,speed,-0.117,negative,5,1,18054,FALSE,TRUE,82,"Pune, India"
Amit,ICICI Bank,Private,Twitter,2025-10-10T19:44:36,Claimed an offer from ICICI Bank and it worked seamlessly,promotion,0.754,positive,1,2,10538,TRUE,FALSE,,"Pune, India"
Saanvi,SBI,Public,Twitter,2025-07-27T19:09:15,Possible phishing attempt related to SBI detected (YONO),fraud,-1,negative,2,0,17596,FALSE,TRUE,73,"Delhi, India"
Anjali,PNB,Public,Twitter,2024-10-26T05:52:15,PNB customer service resolved my issue quickly,service,-0.635,negative,5,1,10146,FALSE,FALSE,,"Hyderabad, India"
Radhika,SBI,Public,Twitter,2025-07-28T13:01:00,Possible phishing attempt related to SBI detected #DigitalBanking,fraud,-0.62,negative,2,2,5433,FALSE,FALSE,,"Mumbai, India"
Saanvi,ICICI Bank,Private,Twitter,2025-11-10T17:33:03,ICICI Bank payment completed instantly — smooth!,speed,-0.571,negative,1,2,17639,FALSE,FALSE,,"Pune, India"
Kavya,PNB,Public,Twitter,2025-06-10T14:26:30,PNB transactions are slower during peak hours,speed,0.051,neutral,2,1,5654,FALSE,FALSE,,"Hyderabad, India"
Pooja,Bank of Baroda,Public,Twitter,2025-02-01T04:07:49,Got a suspicious message claiming to be from Bank of Baroda about OTP,fraud,-0.097,neutral,2,1,7297,FALSE,FALSE,,"Mumbai, India"
Pooja,PNB,Public,Twitter,2025-07-03T05:01:36,PNB app showing unknown beneficiary - possible fraud,fraud,-1,negative,2,1,12077,FALSE,FALSE,,"Delhi, India"
Sowmya,SBI,Public,Twitter,2025-05-22T16:28:11,"UPI failed on SBI, very frustrating #Cashback",failure,-0.779,negative,2,0,10417,FALSE,FALSE,,"Bengaluru, India"
Deepak,HDFC Bank,Private,Twitter,2024-07-07T20:28:51,HDFC Bank app shows error during checkout,failure,-0.232,negative,2,2,12621,TRUE,TRUE,163,"Bengaluru, India"
Priya,Bank of Baroda,Public,Twitter,2024-05-25T08:43:18,SBI/Banks: Bank of Baroda seems inconsistent with speed,speed,0.636,positive,2,1,14268,TRUE,TRUE,12,"Delhi, India"
Vivaan,ICICI Bank,Private,Twitter,2025-10-14T07:40:08,ICICI Bank app showing unknown beneficiary - possible fraud #BankDown,fraud,-0.499,negative,1,3,18923,FALSE,TRUE,59,"Bengaluru, India"
Varun,PNB,Public,Twitter,2025-07-04T13:10:47,Transaction failed on PNB UPI — money debited but not credited,failure,-1,negative,3,3,17272,FALSE,FALSE,,"Hyderabad, India"
Ishaan,Bank of Baroda,Public,Twitter,2024-09-24T13:33:29,Transaction failed on Bank of Baroda UPI — money debited but not credited,failure,-0.428,negative,1,2,569,FALSE,FALSE,,"Bengaluru, India"
Lakshmi,Bank of Baroda,Public,Twitter,2025-09-20T17:24:48,Why is Bank of Baroda taking so long to process UPI?,speed,0.056,neutral,2,2,15141,FALSE,TRUE,107,
Aarav,ICICI Bank,Private,Twitter,2025-01-30T01:13:47,ICICI Bank app shows error during checkout,failure,-0.766,negative,3,0,6628,FALSE,TRUE,161,"Delhi, India"
Aditi,SBI,Public,Twitter,2024-07-23T13:08:27,Why is SBI taking so long to process UPI?,speed,-0.01,neutral,6,0,6783,FALSE,FALSE,,"Pune, India"
Karan,ICICI Bank,Private,Twitter,2024-07-25T19:27:28,ICICI Bank app crashed while transferring funds,failure,-0.286,negative,4,2,17163,FALSE,TRUE,55,"Pune, India"
Karan,HDFC Bank,Private,Twitter,2024-07-22T23:23:27,Great rewards from HDFC Bank on UPI payments (HDFC app),promotion,0.46,positive,4,0,3780,TRUE,TRUE,124,"Bengaluru, India"
Sowmya,Bank of Baroda,Public,Twitter,2025-10-28T14:46:14,Can't complete payment on Bank of Baroda. UPI timeout happened,failure,-0.252,negative,1,0,19320,FALSE,FALSE,,"Hyderabad, India"
Ananya,Axis Bank,Private,Twitter,2024-07-05T04:48:44,Reached out to Axis Bank support on Twitter but no reply,service,-0.568,negative,2,1,13332,TRUE,FALSE,,"Delhi, India"
Rahul,Bank of Baroda,Public,Twitter,2025-07-12T00:49:39,Bank of Baroda transactions are slower during peak hours,speed,-0.658,negative,6,1,8960,FALSE,FALSE,,"Mumbai, India"
Kavya,Bank of Baroda,Public,Twitter,2025-09-15T17:19:38,Chatbot couldn't help me — Bank of Baroda needs better support,service,-0.247,negative,1,1,17075,FALSE,FALSE,,"Bengaluru, India"
Deepak,Bank of Baroda,Public,Twitter,2025-09-23T15:21:18,Why is Bank of Baroda taking so long to process UPI? #fraudAlert,speed,0.205,positive,4,2,374,FALSE,FALSE,,"Bengaluru, India"
Pooja,HDFC Bank,Private,Twitter,2025-10-15T15:45:35,Someone tried to scam me pretending to be HDFC Bank customer care,fraud,-0.292,negative,2,2,11895,FALSE,TRUE,41,"Bengaluru, India"
Ananya,Axis Bank,Private,Twitter,2024-07-16T08:42:50,Can't complete payment on Axis Bank. UPI timeout happened #Cashback,failure,-0.778,negative,3,1,17431,FALSE,TRUE,83,"Delhi, India"
Pooja,ICICI Bank,Private,Twitter,2024-06-24T22:01:50,Chatbot couldn't help me — ICICI Bank needs better support #banking,service,-0.113,negative,2,1,10116,FALSE,TRUE,30,
Siddharth,Bank of Baroda,Public,Twitter,2025-02-23T13:06:54,"UPI failed on Bank of Baroda, very frustrating",failure,0.186,positive,2,0,175,FALSE,TRUE,5,"Delhi, India"
Sai,PNB,Public,Twitter,2025-01-18T15:23:46,Long IVR wait time for PNB. Very annoying,service,0.114,positive,1,3,1525,FALSE,FALSE,,"Hyderabad, India"
Saanvi,SBI,Public,Twitter,2024-12-11T08:46:40,Chatbot couldn't help me — SBI needs better support,service,0.548,positive,1,0,16402,FALSE,FALSE,,"Hyderabad, India"
Harini,HDFC Bank,Private,Twitter,2025-04-27T00:39:08,SBI/Banks: HDFC Bank seems inconsistent with speed,speed,0.173,positive,2,3,19192,FALSE,TRUE,103,"Delhi, India"
Arjun,ICICI Bank,Private,Twitter,2025-05-24T12:08:24,ICICI Bank app shows error during checkout,failure,-0.126,negative,3,1,5887,FALSE,FALSE,,"Pune, India"
Radhika,SBI,Public,Twitter,2025-04-12T12:12:00,Transaction failed on SBI UPI — money debited but not credited,failure,-0.25,negative,3,1,17183,FALSE,FALSE,,"Pune, India"
Mahesh,Axis Bank,Private,Twitter,2024-11-22T21:18:55,"Axis Bank promo gave instant discount, impressive",promotion,0.286,positive,2,0,11359,TRUE,FALSE,,"Bengaluru, India"
Rohit,Bank of Baroda,Public,Twitter,2025-07-26T07:15:08,Delay in transaction confirmation on Bank of Baroda,speed,-0.635,negative,2,0,19821,FALSE,FALSE,,"Chennai, India"
Shreya,ICICI Bank,Private,Twitter,2025-04-21T19:22:58,ICICI Bank transactions are slower during peak hours #BankDown,speed,-0.212,negative,5,2,9929,FALSE,TRUE,111,"Hyderabad, India"
Vivaan,HDFC Bank,Private,Twitter,2025-10-13T13:22:28,Delay in transaction confirmation on HDFC Bank,speed,-0.702,negative,0,0,14296,FALSE,FALSE,,"Chennai, India"
Aditya,HDFC Bank,Private,Twitter,2025-07-02T07:24:58,Long IVR wait time for HDFC Bank. Very annoying,service,-0.247,negative,2,0,13432,FALSE,FALSE,,
Vihaan,ICICI Bank,Private,Twitter,2025-02-16T10:47:08,Claimed an offer from ICICI Bank and it worked seamlessly,promotion,0.805,positive,3,0,10151,FALSE,TRUE,144,"Kolkata, India"
Vikram,HDFC Bank,Private,Twitter,2025-08-25T04:50:19,HDFC Bank app shows error during checkout,failure,-0.561,negative,2,1,16858,FALSE,FALSE,,"Pune, India"
Ananya,PNB,Public,Twitter,2025-10-15T10:13:51,"UPI failed on PNB, very frustrating",failure,-0.415,negative,0,0,10308,FALSE,FALSE,,"Kolkata, India"
Meera,PNB,Public,Twitter,2025-11-09T01:29:57,PNB offered helpful service at the branch and online,service,-0.135,negative,1,0,964,FALSE,TRUE,355,"Kolkata, India"
Pooja,HDFC Bank,Private,Twitter,2025-06-18T08:34:30,HDFC Bank customer service resolved my issue quickly,service,-0.193,negative,1,1,13770,FALSE,TRUE,89,"Chennai, India"
Krishna,PNB,Public,Twitter,2025-09-01T06:27:36,Transaction failed on PNB UPI — money debited but not credited,failure,-0.012,neutral,2,0,10182,TRUE,FALSE,,"Mumbai, India"
Pranav,SBI,Public,Twitter,2024-07-26T19:17:18,SBI transactions are slower during peak hours,speed,-0.071,neutral,0,0,19346,TRUE,FALSE,,"Bengaluru, India"
Aditi,PNB,Public,Twitter,2025-03-26T00:22:26,"UPI failed on PNB, very frustrating",failure,-0.491,negative,0,0,19064,FALSE,TRUE,347,"Delhi, India"
Harini,ICICI Bank,Private,Twitter,2025-09-09T17:25:22,Long IVR wait time for ICICI Bank. Very annoying #BankDown,service,-0.894,negative,0,0,10006,FALSE,TRUE,45,"Bengaluru, India"
Vivaan,Axis Bank,Private,Twitter,2025-10-25T13:37:35,Axis Bank app shows error during checkout,failure,-1,negative,1,2,5861,TRUE,TRUE,119,
Arjun,HDFC Bank,Private,Twitter,2025-01-25T21:07:44,"UPI failed on HDFC Bank, very frustrating #fraudAlert",failure,-0.64,negative,2,1,4253,TRUE,FALSE,,"Bengaluru, India"
Ishaan,Axis Bank,Private,Twitter,2024-06-07T08:45:44,Reached out to Axis Bank support on Twitter but no reply,service,0.875,positive,2,1,10001,FALSE,FALSE,,"Delhi, India"
Vihaan,Axis Bank,Private,Twitter,2025-07-21T05:09:50,Loving the cashback offer on Axis Bank app today! (Axis Mobile),promotion,0.264,positive,5,1,201,FALSE,FALSE,,"Hyderabad, India"
Kavya,PNB,Public,Twitter,2025-08-28T09:54:05,Someone tried to scam me pretending to be PNB customer care,fraud,0.013,neutral,3,1,5442,FALSE,FALSE,,"Hyderabad, India"
Harini,Bank of Baroda,Public,Twitter,2025-04-18T02:10:06,Why is Bank of Baroda taking so long to process UPI?,speed,-0.429,negative,2,1,933,TRUE,FALSE,,"Mumbai, India"
Priya,ICICI Bank,Private,Twitter,2025-04-16T00:45:15,ICICI Bank customer service resolved my issue quickly,service,-0.707,negative,3,2,9434,FALSE,FALSE,,"Pune, India"
Sneha,Bank of Baroda,Public,Twitter,2025-02-09T06:52:55,"Bank of Baroda promo gave instant discount, impressive",promotion,0.229,positive,1,0,7224,FALSE,FALSE,,"Mumbai, India"
Ishaan,PNB,Public,Twitter,2025-10-09T16:53:31,Can't complete payment on PNB. UPI timeout happened #Cashback,failure,-0.403,negative,2,1,19704,FALSE,TRUE,151,
Deepak,Bank of Baroda,Public,Twitter,2025-08-15T16:46:30,Bank of Baroda offered helpful service at the branch and online,service,0.146,positive,5,1,13601,FALSE,FALSE,,"Mumbai, India"
Aditya,PNB,Public,Twitter,2024-07-20T20:28:33,Chatbot couldn't help me — PNB needs better support #UPI,service,-0.252,negative,0,0,3736,FALSE,FALSE,,"Pune, India"
Vivaan,ICICI Bank,Private,Twitter,2024-10-14T10:54:43,"ICICI Bank promo gave instant discount, impressive",promotion,0.716,positive,1,2,18812,TRUE,TRUE,61,"Hyderabad, India"
Deepak,PNB,Public,Twitter,2024-09-15T09:45:12,PNB offered helpful service at the branch and online,service,-0.114,negative,1,0,18673,FALSE,TRUE,111,"Kolkata, India"
